place_id,year,month,northdeg,city_id,lat,lon,panoid
1678,2014,10,370,Barcelona,41.40206636357278,2.198988235991801,DB4DzlzCRq4IyE9FMx_9Ow
869,2013,9,429,Barcelona,41.37987766950353,2.160353998685879,T8h6jIzaq1HVsKzl3GLG-g
119,2019,4,214,Barcelona,41.35910615275304,2.121732496585369,xVLttz6_XRHvxUNgAE0QYA
812,2014,6,442,Barcelona,41.37845813209911,2.158467181585225,5VpLONr1AfwC-InzCtsZZg
911,2018,7,500,Barcelona,41.38164058678184,2.133315356049949,IZsvECbqOVXqd0xR51fwrA
1,2014,3,271,Barcelona,41.35594253833086,2.112105125779346,wf3KcnN3XsvsN-WHPUSVww
1478,2019,3,531,Barcelona,41.3976354142268,2.145540441024719,SKyL_vOngo6tMxWwEEcOYA
422,2019,7,271,Barcelona,41.36715288105722,2.168254182516823,WvAM1SIbjgYMhTQXavykEw
84,2019,8,142,Barcelona,41.3595221088733,2.15718541009828,U4FXYmX72i5bnkEl0CPGpQ
325,2019,5,384,Barcelona,41.36400244137809,2.182869270359441,oFelUaEyA-1HlGhCwgFFzA
1201,2019,8,597,Barcelona,41.38943515679306,2.148996195515066,B-R3s2tf-9NQZxshhC3k-A
33,2011,3,410,Barcelona,41.35572622727766,2.160556597587055,KJ5XMesMfeAckvpEgXta7Q
972,2019,8,377,Barcelona,41.38314646491627,2.142639259113744,7XkgBxO0H_SrqVlKY5uxFg
25,2018,5,295,Barcelona,41.35473749780722,2.148075944431294,vjsRpceSoEZ4v34obMxZLg
1686,2012,5,171,Barcelona,41.40388271461906,2.11703033577522,L3YR0IATeVR5GFAEIbJu2A
1430,2015,4,434,Barcelona,41.39609473613613,2.1632527034425,EE6LwfNnoZ--6pQ_4-a18A
1273,2008,5,320,Barcelona,41.39120238211259,2.171430247323031,RKasrGJHJ77q-MPWP_UH9w
1432,2012,10,527,Barcelona,41.39600612549965,2.160234288744369,aa8MhILQYPea_cQ7bdQTLQ
995,2018,11,239,Barcelona,41.38306434253592,2.174515419342629,wW87ti8c6hT7SVh6agJXdw
1697,2015,4,462,Barcelona,41.40388812238184,2.139458530859913,n2MIC5ExLUt9_olypba2XQ
192,2015,3,350,Barcelona,41.36072235939461,2.149220804664078,6t8R-WoIkZyqc6nPKrXNhA
373,2008,7,591,Barcelona,41.36547150383212,2.171366948096632,0m2DhQNtFn7u1WvsDEftpA
922,2019,4,527,Barcelona,41.38161465735498,2.155333973515418,yG71wHh7A-q3gzdfnclb4A
929,2013,10,208,Barcelona,41.38153566009872,2.173096273434889,Z-VjExFXbFTHEwQ6lOYthQ
553,2014,1,357,Barcelona,41.37037040790982,2.187608670197867,D47DNqe01jSh9oO1bSjLEg
1221,2014,7,246,Barcelona,41.38934998395399,2.176153756575435,Ao1d2gyD6LCpud4vu2nd4A
758,2014,6,469,Barcelona,41.37656791929069,2.1604144028984,hJ2PZV4X3D1K_GyKURb25g
1020,2008,5,208,Barcelona,41.38522115446585,2.125360391628865,jczgQMUMMC36SV6bu0ZTug
597,2017,5,151,Barcelona,41.3722594637248,2.173186291357321,7TZ-axp-mOifcZPwAGkIzg
1686,2018,6,190,Barcelona,41.40391025951122,2.117051291070049,3x7loY_abCRos5gPhq1XQg
1542,2016,7,527,Barcelona,41.39904642477027,2.159977047124134,B_V_KPSNwzahnYkOcAaQtg
1781,2019,4,223,Barcelona,41.40572843922931,2.180635043047297,X2iYjvXwXFFh0CtWQPR_ew
12,2016,5,236,Barcelona,41.35580042886017,2.125981334374373,d-J8VfnJT7UquKwUVzz9nQ
1128,2012,5,213,Barcelona,41.38790349251166,2.121755913724469,QnvyKrMFx0zYdypYa0tYew
482,2014,6,368,Barcelona,41.36895188146251,2.169673569178811,tHkxrUuzdN0aNxRMCbtIUg
407,2016,6,271,Barcelona,41.36703348458018,2.131412872538674,5E3d93NdQzkY8160GwBg6g
1739,2012,10,390,Barcelona,41.40567655036541,2.110303275362676,t7RoEZlm-snpea_tzJPeVA
1079,2008,5,376,Barcelona,41.38624807853339,2.129672204238898,jVlRBX7owt-V3mawRbTk_A
298,2019,4,333,Barcelona,41.36396172597895,2.139431463230637,yy4qTP-QR6ncQm8mtKV3-w
1451,2016,4,336,Barcelona,41.39593868785003,2.195331875618358,Ul-Yoh6_czOCbXcPaGTBmA
353,2012,8,320,Barcelona,41.36567663023728,2.134886510296235,WC5NCbQXAAuRa50Pzj_B5g
526,2014,3,591,Barcelona,41.37023443491466,2.144387166411874,29TuD4-WEVYpiPn37mrqHg
61,2012,5,203,Barcelona,41.35739766792746,2.118578978966126,szmxKVpd12QBIPRLLRpUrg
653,2014,1,602,Barcelona,41.37353288912981,2.168161825461038,DnCDKUTIDb1mrCB4ITO8NA
1668,2015,3,312,Barcelona,41.40212522571691,2.177583828277086,5FV31J4NPeBSuU0pqRGsWg
13,2019,3,184,Barcelona,41.35615381437218,2.124834785524196,BI8wkDJbVUi1Z8crMRgEyA
1116,2012,5,281,Barcelona,41.38755242521971,2.110259452210202,kUJXqDqXK9qXFuMAh-D5SQ
204,2008,5,457,Barcelona,41.36062011027835,2.166846238843679,dXeENtCjZ9NBNF43QQNXuw
1377,2013,10,337,Barcelona,41.39431798325034,2.165021088610526,TnoVw4fQotau2PRppq16Vg
1672,2019,7,190,Barcelona,41.40223637053253,2.18268630997642,GluIaFCZ1XN1OUf5IsTL1A
1181,2017,5,526,Barcelona,41.3896343537765,2.111888575551598,n8HlBHBKIrLmtGJcqFJuYA
1072,2011,4,412,Barcelona,41.38618132083009,2.118612545670946,AODmgTZyBuurCR9qXqLJIQ
526,2019,6,568,Barcelona,41.3702333332503,2.144385084879442,_D76WclSSwIHqUwwT3BJJg
911,2019,7,496,Barcelona,41.38162840056331,2.133318382210339,LwbsGoj6OwNN0D4w9VtB8A
741,2015,4,545,Barcelona,41.37669380919302,2.124879101580562,jZ56hfW07zTXiubXbVyByw
307,2008,5,637,Barcelona,41.36392514476879,2.146144169984067,B9qQMfFzHTL5yYNsqcfJ_Q
1319,2014,7,585,Barcelona,41.39264497753118,2.158739108580088,o3cWvYHusdV9Kx3-qnBXgA
1718,2018,5,428,Barcelona,41.40399005793095,2.176054112705727,63JYUdllZbr_iCGvcKhCxA
320,2012,7,271,Barcelona,41.36419925639827,2.170666916163244,Qc7z_tzx3MeAQnxTi9K8Gw
985,2012,5,219,Barcelona,41.38347090778736,2.159072931220886,dOCxUh5ATg86Mi4fcLdj1A
1083,2011,3,473,Barcelona,41.38631091262436,2.142530030874671,iRefFuvk891dQ3kzHzO1ww
465,2016,6,484,Barcelona,41.36891448397571,2.138298627745638,MvkR9F57qgFA2kHyUC0TgA
1372,2014,7,348,Barcelona,41.39451645226851,2.155753862239132,ljLHKkD29_er5d5SlG2lpQ
1022,2014,1,69,Barcelona,41.3846979032194,2.136029703228281,_GVK-IqjRTO8-1qHU7xj5A
1663,2015,3,304,Barcelona,41.4024157585242,2.176236460981157,M2i2xqtQl87axSOd_jJUcg
1731,2013,10,196,Barcelona,41.40361100813139,2.193475537505635,jkw1akbpFMej5kTgjXXtVA
1209,2008,7,452,Barcelona,41.38944579477327,2.163487036158176,YZDtaEcs7S3DqdGJNMaIlw
153,2017,8,151,Barcelona,41.36139479608064,2.171264862861405,Phy25DIK69L9cjQ4KQLV8w
1310,2014,10,224,Barcelona,41.39275202587506,2.147497917781951,0hGrSYHF4MDm3FQcE4vYIQ
1541,2014,4,370,Barcelona,41.39916230467659,2.153917146360887,-5kQa8lPqX848CIDAVAWlg
1328,2014,10,504,Barcelona,41.39258517424493,2.169926606713432,TtqvMNNhvQAtAkF5R_ei8w
1132,2018,7,541,Barcelona,41.38793642183072,2.131358977688804,mZc9zIxgkn_IfYvV6qyYEg
1672,2018,8,175,Barcelona,41.40221652459727,2.182674225113681,mzKhRr-NUhO-2YEWcp5eGA
70,2015,4,561,Barcelona,41.35751415017273,2.141035192087552,WMfOc_6nW_5lERN5q-dNaQ
553,2016,6,356,Barcelona,41.37040055022555,2.187596981026871,35YqYFkJu3XH-lU_MHdx9Q
2,2015,3,252,Barcelona,41.35582084865936,2.113666884574419,2gFXIMoPHz5l-8v2fvI-Sg
1731,2019,6,186,Barcelona,41.40360746615492,2.193454168623517,4qqoC7od81h6afIzvbarmQ
563,2014,10,397,Barcelona,41.37213291690873,2.123268549856286,ABITDRr6TUB1kLc7Qoqf7w
366,2017,5,375,Barcelona,41.36613329281241,2.155366782111324,0aF7hhdYnmt-OcAaGB541g
1593,2014,6,412,Barcelona,41.40058156717104,2.14720393874397,efmzK7jOHESlKCDrWKr2Jw
1628,2018,4,582,Barcelona,41.40038831236809,2.198999483585728,Ak3mTlLXfdKuyXck0jhVkw
1524,2019,3,380,Barcelona,41.39932107374813,2.128165006771068,hVghs_FiUW56p5xwS-I9_Q
1723,2015,7,471,Barcelona,41.4034532638078,2.186327594370888,2khPBaeL8xVWFad_MD8Abg
855,2019,7,372,Barcelona,41.37981585362318,2.13306688869661,SrzezNbGxboqk2f-YotGfA
1377,2014,1,329,Barcelona,41.39433393910328,2.165045394071675,hSLBOweiDp6bCtB-pMI3Sw
1014,2019,7,450,Barcelona,41.38456493814161,2.121933537026978,tyd3lADf97Dl2wmm9iOBzg
1133,2017,5,303,Barcelona,41.38805371980467,2.130277548021214,PsFfRV-f93wB8XF4J-ozQQ
1774,2019,6,309,Barcelona,41.40553514059821,2.168299285077861,BcAQi9cfToQjPKXyHCv5bg
1235,2014,2,424,Barcelona,41.39059768155735,2.115188349224276,yEvOdLeMmS1rpvTwn56J4A
1036,2017,5,493,Barcelona,41.38462252096051,2.155287571999248,ATvMWHRRB7psuWpIxqNQQA
899,2017,5,344,Barcelona,41.3815504044545,2.118899360365546,RSYvyoU9fQy1fmASTzdOew
1455,2017,8,304,Barcelona,41.39590986135875,2.190684312253264,8nwas3lDTl0EP9DM6kKUXw
1479,2015,4,255,Barcelona,41.39752383524846,2.144277077430422,3TKZ8WXYPtRKgvZJH8dY1A
192,2015,8,357,Barcelona,41.3607083979971,2.149240344925418,Av7GmR4oNrsU3n1IzRVbJQ
138,2019,8,340,Barcelona,41.35989562277224,2.150298593128652,U4HYYa93QKXxcBq62DJx8g
1322,2012,5,395,Barcelona,41.39279281917803,2.171546335032731,FvdFXbDLSjKY9u-CBZBpgw
27,2017,9,262,Barcelona,41.355809843371,2.145654467296844,KjxBeQEZf4etdflWs7r-EA
17,2018,5,355,Barcelona,41.35603512581932,2.138026299506162,SVwX0_CIgqz3FnhkhLujlw
1467,2019,7,164,Barcelona,41.39758487187169,2.124916909668841,f9hAnDGiEiyL0DnHYsXDrA
836,2008,5,563,Barcelona,41.38032310219143,2.192916056904574,MRe-otudwoIJLN92wdBL8w
26,2015,8,284,Barcelona,41.35422047668124,2.149165823428002,4KWE5JNw-DqPXjwp004wsQ
320,2015,8,273,Barcelona,41.36419368486354,2.170663463698896,Q_cV-f53SIEWzR6wk-GgXQ
1200,2019,4,283,Barcelona,41.38950836836448,2.144271132957962,ke4qXnJqdNroWh1vizsGmw
1141,2017,5,497,Barcelona,41.38797594507709,2.13939630767828,7kVL5B_hVCbRe4mMoZaw4Q
1533,2013,10,451,Barcelona,41.39915441708435,2.145765492316068,5kihCZ_io8pDKaeSSYUqdQ
1638,2014,8,296,Barcelona,41.40250648032095,2.131702018585457,zDQB-5RftIUZQTHp1Ckzdg
146,2018,8,535,Barcelona,41.35868985404461,2.163960319009938,J5c4B4nHODTLV1nDtlsWxw
1759,2016,6,410,Barcelona,41.4054533331532,2.147513532051957,tTU3N8COzMO4RXk1VwiUzw
573,2014,6,447,Barcelona,41.37199630797678,2.132900491965316,2KLRb81kdtOw4-i1v_4BgA
410,2014,6,617,Barcelona,41.36714798592439,2.14461099724785,Yjn9V2jll6yer5bs6MskgQ
1328,2014,7,502,Barcelona,41.39258455252464,2.169922937385047,UemLOloyd1WYSxar6DDErQ
250,2011,4,599,Barcelona,41.36237727102646,2.155480915702181,rT2DlU2hM_Kewg_2ib86dw
29,2015,10,421,Barcelona,41.35506506228666,2.159839686412137,zPtIPA47FIJuFHpjxjfBnA
1048,2008,8,103,Barcelona,41.38472054210904,2.169815423732908,gugdkElvjF2gSRn_1fVgtw
1687,2013,10,54,Barcelona,41.40410201335064,2.122085973430673,pahP8iGlC7E4lp8EG8aM3g
64,2016,6,423,Barcelona,41.3575494017191,2.124991918939396,REsVxd7dzq9vlFSWz8T59g
867,2019,5,403,Barcelona,41.38016743497123,2.153408885646075,NarbGEGSnbPV10G8RgfROQ
1625,2018,7,84,Barcelona,41.40191660910104,2.111919050826033,zZL5oQlig3eFox4dDjrj3Q
940,2008,8,376,Barcelona,41.38138994341698,2.180972127852989,bfBbuyUsC5AeTaBey-Ur8w
1493,2016,6,238,Barcelona,41.39751541038309,2.169805566554911,nUmmy3XP7QuueOtprIOafg
642,2018,5,264,Barcelona,41.37375819983213,2.154766094362097,OauoStpiBR0D7Ey4Jkv6cA
354,2015,4,439,Barcelona,41.36549415695769,2.139463479103083,c0fBt_rAO8wMMfM90FvXog
1480,2018,6,335,Barcelona,41.39764959673848,2.1475793423092,CkrwRWafQEsjC4myrCaGfg
1431,2017,5,353,Barcelona,41.39595416472184,2.157036736093333,r4hGV-DB7JpfWYy9BWRgoA
1149,2015,3,409,Barcelona,41.38780439066612,2.160147116969966,QrQjJua9570wzwHSvuRjtw
1558,2017,4,59,Barcelona,41.39900025804835,2.183884101827104,XcbNa7GYHoY_A-h0hFAIgQ
74,2016,6,440,Barcelona,41.35781340749503,2.133894912857648,4fIvlL2PFEq5BccR0alanw
1776,2018,10,384,Barcelona,41.40568745331463,2.176096760348065,6j1rEta-SX59VQAYEQkLTQ
